,Weight_image1,Best_objective_value,Observed
163,0.9415552672695747,23.09890625353535,interpolated
164,0.021478519114804806,25.180949262640027,interpolated
165,0.0017330638775492346,36.78555229856092,interpolated
166,0.04932949099861372,25.067516317270048,interpolated
167,0.9436510964182893,22.02168113904458,interpolated
168,0.06274613284135222,23.64522034784568,interpolated
169,0.9326489506677259,23.97775645511249,interpolated
170,0.9448081404806938,24.375719605612638,interpolated
171,0.06257041075307568,24.043420097638588,interpolated
172,0.9775920907901684,27.689929801922656,interpolated
173,0.029809457866010414,25.89568294167895,interpolated
174,0.5,,observed
175,0.5,,observed
176,0.5,,observed
177,0.5,,observed
178,0.011934354316337381,27.463396699774414,interpolated
179,0.0034525123158573034,33.20602638546214,interpolated
180,0.01652601164953671,26.500264592521326,interpolated
181,0.86019191790906,19.695878261696695,interpolated
182,0.013297019916524433,28.741519767816236,interpolated
183,0.5,,observed
184,0.5,,observed
185,0.9672668219674047,25.321930545982042,interpolated
186,0.5,,observed
187,0.006851863679326442,32.98328464472074,interpolated
188,0.8634072089147852,20.393415153312738,interpolated
189,0.9733359690340319,26.83923830206441,interpolated
190,0.5,,observed
191,0.959138312797963,23.766947621230354,interpolated
192,0.0030995360744598965,33.43450813000995,interpolated
193,0.0034274595951652165,34.655990560802564,interpolated
194,0.06402854082527332,22.17561016955588,interpolated
195,0.5,,observed
196,0.05364805661839367,22.347625415830386,interpolated
197,0.5,,observed
198,0.5,,observed
199,0.9798865986513178,27.642994123421325,interpolated
200,0.951896651381437,21.905834329990192,interpolated
201,0.9815447538891964,26.08399286173706,interpolated
202,0.8576155879359223,17.84996615730568,interpolated
203,0.5,,observed
204,0.8641132326383896,17.24799847644656,interpolated
205,0.5,,observed
206,0.006087584250687006,30.418193058587434,interpolated
207,0.0026739870870150506,36.26983603716391,interpolated
208,0.05339251467959705,21.53302913528634,interpolated
209,0.9886617701800334,28.30172461424352,interpolated
210,0.9951317406017028,31.821409414897154,interpolated
211,0.5,,observed
212,0.9857132032526552,29.8926461922524,interpolated
213,0.010196869225740923,30.242547221764227,interpolated
214,0.9844322858104952,29.33918804979806,interpolated
215,0.9863490814451228,27.35792781187955,interpolated
216,0.14504076720432735,17.483794915639223,interpolated
217,0.9933388623867628,31.072319333315313,interpolated
218,0.8754040955176774,17.047079191898977,interpolated
219,0.020119107559171234,27.72217372801789,interpolated
220,0.031219267199281364,26.614464303700874,interpolated
221,0.9445600954095844,20.710883305950965,interpolated
222,0.0999668795349008,17.415031124598002,interpolated
223,0.9289781976920385,20.527674416511513,interpolated
224,0.9956477276238495,31.614242172479464,interpolated
225,0.11891554731075082,19.053692635024888,interpolated
226,0.0026501333793661486,33.815654177745635,interpolated
227,0.9788174750696517,28.69073451079197,interpolated
228,0.9635404327700965,25.18343888755267,interpolated
229,0.5,,observed
230,0.014695607202879546,27.824891478516534,interpolated
231,0.5,,observed
232,0.08907062788389397,20.057756575175603,interpolated
233,0.008282564636981515,30.91044203264733,interpolated
234,0.9821714400539,27.979751760977926,interpolated
235,0.5,,observed
236,0.5,,observed
237,0.9715054912773731,24.96222210985858,interpolated
238,0.03818136893287427,24.13509885904276,interpolated
239,0.07627560396619482,21.289353874517587,interpolated
240,0.009331221667991718,29.232697744786304,interpolated
241,0.9384114939979435,22.088133287496458,interpolated
242,0.9871250940418085,26.901620050916723,interpolated
243,0.9825732282793251,27.695824976736624,interpolated
244,0.9645106220296019,25.024116327949187,interpolated
245,0.08854967225849064,21.912677235944518,interpolated
246,0.8711424929458459,20.73255910119127,interpolated
247,0.9359832855911541,23.49229412665376,interpolated
248,0.9906564956469451,31.029214341082373,interpolated
249,0.5,,observed
250,0.07643632998244454,22.08049004493725,interpolated
251,0.9972300958908271,35.891554402648474,interpolated
252,0.043522171702443435,23.17900556980682,interpolated
253,0.8121876452693134,18.12866206180015,interpolated
254,0.040872737316967056,24.358655831959798,interpolated
255,0.5,,observed
256,0.9442049741860561,23.003354664379916,interpolated
257,0.12838427040412737,19.09231950537581,interpolated
258,0.10314405418009165,18.19351598257527,interpolated
259,0.01465511875801162,28.548434026461084,interpolated
260,0.9825600202790075,26.187670793234727,interpolated
261,0.9027619958786619,19.06857033681372,interpolated
262,0.9277996981054719,20.904060667770846,interpolated
263,0.5,,observed
264,0.9968289559812483,33.83887145023374,interpolated
265,0.9737872538720744,24.850642365823575,interpolated
266,0.9696754079122043,22.622251675207966,interpolated
267,0.007603772062957037,28.161466415549327,interpolated
268,0.5,,observed
269,0.9821043576550227,24.805407742516756,interpolated
270,0.9139102658283028,17.650792877342003,interpolated
271,0.8816061570182415,17.327470668627917,interpolated
272,0.06752285744123465,19.900384320304703,interpolated
273,0.9967157030924576,34.51855481151262,interpolated
274,0.03430482397791734,21.951181004459006,interpolated
275,0.029399865102579636,23.801958640816004,interpolated
276,0.9915471174385614,27.9401375334344,interpolated
277,0.9625670205777992,22.297534554369136,interpolated
278,0.0015772569699926686,37.781501358182126,interpolated
279,0.010280387817542036,28.15635013422048,interpolated
280,0.08136316215224548,20.70551192522076,interpolated
281,0.9854315628362851,25.344281725695826,interpolated
282,0.0024507004818460354,36.72747255146875,interpolated
283,0.0005884892216347914,42.78815906643442,interpolated
284,0.9758890299381027,25.942979767981406,interpolated
285,0.5,,observed
286,0.040440845454113195,23.542669097171245,interpolated
287,0.002310193843771624,38.12409945338395,interpolated
288,0.8598239933820484,22.13897794058494,interpolated
289,0.12138007058509681,23.371780804914742,interpolated
290,0.042153003823736324,26.77991145154091,interpolated
291,0.5,,observed
292,0.5,,observed
293,0.5,,observed
294,0.5,,observed
295,0.9513040482311839,26.415853325865513,interpolated
296,0.5,,observed
297,0.04802401963653635,25.840448031241856,interpolated
298,0.9904569190838586,31.49227855998525,interpolated
299,0.982946837056761,30.726089341961337,interpolated
300,0.9487646625856786,26.336258804581465,interpolated
301,0.03757515717835391,27.98129302353043,interpolated
302,0.06778364901233702,24.314918100009425,interpolated
303,0.9118835978154481,23.784813603118995,interpolated
304,0.5,,observed
305,0.5,,observed
306,0.9156537282405481,23.708579612519298,interpolated
307,0.9551105446124633,26.3970801618093,interpolated
308,0.9595515575402729,25.926512153624486,interpolated
309,0.005232295276742294,35.36391385817278,interpolated
310,0.01691379379303004,29.829150556656227,interpolated
311,0.5,,observed
312,0.9633412429169547,26.594156525322777,interpolated
313,0.008955959687692472,33.069452287355986,interpolated
314,0.5,,observed
315,0.05318996056570391,25.60687553371073,interpolated
316,0.9758559159857858,28.760880911199635,interpolated
317,0.10042518905871656,22.769728477438083,interpolated
318,0.9365306512947243,23.40475341040768,interpolated
319,0.5,,observed
320,0.5,,observed
321,0.1049079911842099,22.400161833735396,interpolated
322,0.02638159252227934,27.54319349522094,interpolated
323,0.9710686706625208,27.490018347008167,interpolated
324,0.5,,observed
325,0.9880950979912716,31.210857147761796,interpolated
326,0.008504074018804264,31.903282615125914,interpolated
327,0.02152054153985805,27.765784551655997,interpolated
328,0.9726014580421585,25.91280742104098,interpolated
329,0.5,,observed
330,0.9426805606898838,23.040522865490203,interpolated
331,0.0342043970622965,26.532216938666547,interpolated
332,0.5,,observed
333,0.021416064388678158,29.554386528046738,interpolated
334,0.9760584334876511,28.46811468534071,interpolated
335,0.004087935014966848,37.123364210704274,interpolated
336,0.8833159114321611,22.88097466388509,interpolated
337,0.970430813912525,29.078077407948257,interpolated
338,0.999959257773808,56.76862183906927,interpolated
339,0.9591003435113878,25.57032038798917,interpolated
340,0.05850239362988885,22.03631996157686,interpolated
341,0.9978262361785637,39.19372171060863,interpolated
342,0.007186617114427918,35.11052802615437,interpolated
343,0.9718181329797825,30.13912756906866,interpolated
344,0.9934439223714245,35.752311109350885,interpolated
345,0.9565423772440045,28.215944234509493,interpolated
346,0.01236489188399248,32.208292652082726,interpolated
347,0.004200098711418465,36.04543315367184,interpolated
348,0.9693286470298655,25.28916186331819,interpolated
349,0.9995277507058009,43.15449428534386,interpolated
350,0.5,,observed
351,0.5,,observed
352,0.0751921985527334,23.31294714954871,interpolated
353,0.1178163831503396,21.41540828071777,interpolated
354,0.8916534287039656,20.875127726465912,interpolated
355,0.09522967544076288,23.23578514377548,interpolated
356,0.9386383794091688,25.892834199439314,interpolated
357,0.019648875291211287,31.55853798124323,interpolated
358,0.83196849538544,22.568101490739554,interpolated
